segment_id,meteo,fascia_oraria,risk
119,Altro,Pomeriggio,0.0267
120,Altro,Pomeriggio,0.0267
121,Altro,Pomeriggio,0.0267
122,Altro,Pomeriggio,0.0333
123,Altro,Pomeriggio,0.0333
124,Altro,Pomeriggio,0.0267
125,Altro,Pomeriggio,0.2
126,Altro,Pomeriggio,0.2
127,Altro,Pomeriggio,0.2
128,Altro,Pomeriggio,0.0267
129,Altro,Pomeriggio,0.0267
130,Altro,Pomeriggio,0.2
131,Altro,Pomeriggio,0.2
132,Altro,Pomeriggio,0.0267
133,Altro,Pomeriggio,0.0667
134,Altro,Pomeriggio,0.0667
135,Altro,Pomeriggio,0.0267
136,Altro,Pomeriggio,0.0667
137,Altro,Pomeriggio,0.0667
138,Altro,Pomeriggio,0.0667
139,Altro,Pomeriggio,0.0333
140,Altro,Pomeriggio,0.0333
141,Altro,Pomeriggio,0.0333
142,Altro,Pomeriggio,0.0333
143,Altro,Pomeriggio,0.0333
144,Altro,Pomeriggio,0.0333
145,Altro,Pomeriggio,0.0667
146,Altro,Pomeriggio,0.1
147,Altro,Pomeriggio,0.1
148,Altro,Pomeriggio,0.0667
149,Altro,Pomeriggio,0.0667
150,Altro,Pomeriggio,0.0667
151,Altro,Pomeriggio,0.0467
152,Altro,Pomeriggio,0.0467
153,Altro,Pomeriggio,0.0467
154,Altro,Pomeriggio,0.0467
155,Altro,Pomeriggio,0.0467
156,Altro,Pomeriggio,0.0467
157,Altro,Pomeriggio,0.0467
158,Altro,Pomeriggio,0.0467
159,Altro,Pomeriggio,0.0467
160,Altro,Pomeriggio,0.0467
161,Altro,Pomeriggio,0.0467
162,Altro,Pomeriggio,0.0467
163,Altro,Pomeriggio,0.0467
164,Altro,Pomeriggio,0.0467
165,Altro,Pomeriggio,0.0467
166,Altro,Pomeriggio,0.0467
167,Altro,Pomeriggio,0.0467
168,Altro,Pomeriggio,0.0467
169,Altro,Pomeriggio,0.0467
170,Altro,Pomeriggio,0.0467
171,Altro,Pomeriggio,0.1667
172,Altro,Pomeriggio,0.1667
173,Altro,Pomeriggio,0.1667
174,Altro,Pomeriggio,0.1667
175,Altro,Pomeriggio,0.1667
176,Altro,Pomeriggio,0.1667
177,Altro,Pomeriggio,0.0533
178,Altro,Pomeriggio,0.0533
179,Altro,Pomeriggio,0.0533
1,Altro,Sera,0.0333
2,Altro,Sera,0.0333
3,Altro,Sera,0.0333
4,Altro,Sera,0.0333
5,Altro,Sera,0.0333
6,Altro,Sera,0.0333
7,Altro,Sera,0.0333
8,Altro,Sera,0.0333
9,Altro,Sera,0.0333
10,Altro,Sera,0.0333
11,Altro,Sera,0.0333
12,Altro,Sera,0.0333
13,Altro,Sera,0.0333
14,Altro,Sera,0.0333
15,Altro,Sera,0.0333
16,Altro,Sera,0.0533
17,Altro,Sera,0.0333
18,Altro,Sera,0.04
19,Altro,Sera,0.04
20,Altro,Sera,0.04
21,Altro,Sera,0.04
22,Altro,Sera,0.04
23,Altro,Sera,0.04
24,Altro,Sera,0.04
25,Altro,Sera,0.04
26,Altro,Sera,0.0333
27,Altro,Sera,0.0333
28,Altro,Sera,0.0333
29,Altro,Sera,0.0333
30,Altro,Sera,0.0333
31,Altro,Sera,0.0333
32,Altro,Sera,0.0333
33,Altro,Sera,0.0333
34,Altro,Sera,0.14
35,Altro,Sera,0.14
36,Altro,Sera,0.14
37,Altro,Sera,0.14
38,Altro,Sera,0.14
39,Altro,Sera,0.14
40,Altro,Sera,0.14
41,Altro,Sera,0.14
42,Altro,Sera,0.14
43,Altro,Sera,0.0333
44,Altro,Sera,0.0333
45,Altro,Sera,0.0333
46,Altro,Sera,0.0333
47,Altro,Sera,0.0333
48,Altro,Sera,0.14
49,Altro,Sera,0.0333
50,Altro,Sera,0.0333
51,Altro,Sera,0.0333
52,Altro,Sera,0.0333
53,Altro,Sera,0.0333
54,Altro,Sera,0.0333
55,Altro,Sera,0.0333
56,Altro,Sera,0.0333
57,Altro,Sera,0.0333
58,Altro,Sera,0.0333
59,Altro,Sera,0.0333
60,Altro,Sera,0.0333
61,Altro,Sera,0.0333
62,Altro,Sera,0.0333
63,Altro,Sera,0.0467
64,Altro,Sera,0.0467
65,Altro,Sera,0.0467
66,Altro,Sera,0.0467
67,Altro,Sera,0.0467
68,Altro,Sera,0.0467
69,Altro,Sera,0.0333
70,Altro,Sera,0.0333
71,Altro,Sera,0.0333
72,Altro,Sera,0.0533
73,Altro,Sera,0.0333
74,Altro,Sera,0.0333
75,Altro,Sera,0.0333
76,Altro,Sera,0.0533
77,Altro,Sera,0.0533
78,Altro,Sera,0.0333
79,Altro,Sera,0.0333
80,Altro,Sera,0.0333
81,Altro,Sera,0.0333
82,Altro,Sera,0.0333
83,Altro,Sera,0.0333
84,Altro,Sera,0.0333
85,Altro,Sera,0.0333
86,Altro,Sera,0.0333
87,Altro,Sera,0.0333
88,Altro,Sera,0.0333
89,Altro,Sera,0.0333
90,Altro,Sera,0.0533
91,Altro,Sera,0.0533
92,Altro,Sera,0.0333
93,Altro,Sera,0.0467
94,Altro,Sera,0.0333
95,Altro,Sera,0.0333
96,Altro,Sera,0.0467
97,Altro,Sera,0.0467
98,Altro,Sera,0.3333
99,Altro,Sera,0.0333
100,Altro,Sera,0.0333
101,Altro,Sera,0.0333
102,Altro,Sera,0.1467
103,Altro,Sera,0.1467
104,Altro,Sera,0.1467
105,Altro,Sera,0.1467
106,Altro,Sera,0.1467
107,Altro,Sera,0.1467
108,Altro,Sera,0.1467
109,Altro,Sera,0.1467
110,Altro,Sera,0.1467
111,Altro,Sera,0.1467
112,Altro,Sera,0.1467
113,Altro,Sera,0.1467
114,Altro,Sera,0.0333
115,Altro,Sera,0.0467
116,Altro,Sera,0.0333
117,Altro,Sera,0.0333
118,Altro,Sera,0.0333
119,Altro,Sera,0.0333
120,Altro,Sera,0.0333
121,Altro,Sera,0.0333
122,Altro,Sera,0.0467
123,Altro,Sera,0.0467
124,Altro,Sera,0.0333
125,Altro,Sera,0.1867
126,Altro,Sera,0.1867
127,Altro,Sera,0.1867
128,Altro,Sera,0.0333
129,Altro,Sera,0.0333
130,Altro,Sera,0.1867
131,Altro,Sera,0.1867
132,Altro,Sera,0.0333
133,Altro,Sera,0.0533
134,Altro,Sera,0.0533
135,Altro,Sera,0.0333
136,Altro,Sera,0.0667
137,Altro,Sera,0.0667
138,Altro,Sera,0.0667
139,Altro,Sera,0.0467
140,Altro,Sera,0.0467
141,Altro,Sera,0.0467
142,Altro,Sera,0.0333
143,Altro,Sera,0.0333
144,Altro,Sera,0.0333
145,Altro,Sera,0.0533
146,Altro,Sera,0.1
147,Altro,Sera,0.1
148,Altro,Sera,0.0667
149,Altro,Sera,0.0667
150,Altro,Sera,0.0667
151,Altro,Sera,0.04
152,Altro,Sera,0.04
153,Altro,Sera,0.04
154,Altro,Sera,0.04
155,Altro,Sera,0.04
156,Altro,Sera,0.04
157,Altro,Sera,0.04
158,Altro,Sera,0.04
159,Altro,Sera,0.04
160,Altro,Sera,0.04
161,Altro,Sera,0.04
162,Altro,Sera,0.04
163,Altro,Sera,0.04
164,Altro,Sera,0.04
165,Altro,Sera,0.04
166,Altro,Sera,0.04
167,Altro,Sera,0.04
168,Altro,Sera,0.04
169,Altro,Sera,0.04
170,Altro,Sera,0.04
171,Altro,Sera,0.1533
172,Altro,Sera,0.1533
173,Altro,Sera,0.1533
174,Altro,Sera,0.1533
175,Altro,Sera,0.1533
176,Altro,Sera,0.1533
177,Altro,Sera,0.0533
178,Altro,Sera,0.0533
179,Altro,Sera,0.0533
