anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2013;Polizia Municipale;1;Venerdì;Notte;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 52;11.5018325;45.587206;0.0;Sdrucciolevole;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;4;Martedì;Sera;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 52;11.5018325;45.587206;0.0;Bagnato;Verticale;Altro;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;11;Mercoledì;Pomeriggio;ASIAGO;SP 349 Costo;Rotatoria;VIA VERDI, VIALE STAZIONE, VIA LAVARONE;11.5057055;45.873652;0.0;Innevato;Assente;Neve;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;6;Lunedì;Notte;ASIAGO;SP 349 Costo;Rotatoria;VIA VERDI, VIALE STAZIONE, VIA LAVARONE;11.5057055;45.873652;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;1;Mercoledì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione segnalata;VIALE DEL SOLE INCROCIO VIA DEI MONTECCHI;11.5081029;45.5338849;0.0;Sdrucciolevole;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;2;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione segnalata;VIALE DEL SOLE INCROCIO VIA DEI MONTECCHI;11.5081029;45.5338849;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;7;Lunedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;ST. CATTANE INCROCIO VIALE DEL SOLE;11.50899;45.54692;0.0;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;11;Mercoledì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;ST. CATTANE INCROCIO VIALE DEL SOLE;11.50899;45.54692;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;4;Giovedì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE ALTEZZA RACCORDO PER AUCHAN;11.50912;45.5461;0.0;Sdrucciolevole;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;12;Giovedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE ALTEZZA RACCORDO PER AUCHAN;11.50912;45.5461;0.0;Asciutto;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;5;Sabato;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE FRONTE IPERMERCATO AUCHAN;11.50914;45.54646;0.0;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;12;Domenica;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE FRONTE IPERMERCATO AUCHAN;11.50914;45.54646;0.0;Asciutto;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;11;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5092003;45.5468912;0.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;12;Lunedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5092003;45.5468912;0.0;Bagnato;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;3;Mercoledì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5092094;45.5469847;0.0;Sdrucciolevole;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;3;Domenica;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5092094;45.5469847;0.0;Ghiacciato;Assente;Neve;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;4;Martedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;STRADA DELLE CATTANE INCROCIO VIALE DEL SOLE;11.5092382;45.5470205;0.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;5;Lunedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;STRADA DELLE CATTANE INCROCIO VIALE DEL SOLE;11.5092382;45.5470205;0.0;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;5;Lunedì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.50929;45.547;0.0;Bagnato;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;4;Lunedì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Incrocio;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.50929;45.547;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;4;Venerdì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5184381;45.5547407;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;3;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5184381;45.5547407;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2019;Carabiniere;6;Domenica;Sera;VALDASTICO;SP 350 Val d'Astico;Rettilineo;VIA VALPEGARA VALPEGARA;11.3575817;45.8806274;0.0;Bagnato;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2011;Carabiniere;7;Venerdì;Notte;VALDASTICO;SP 350 Val d'Astico;Rettilineo;VIA VALPEGARA VALPEGARA;11.3575817;45.8806274;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;4;Domenica;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA IV NOVEMBRE, 27;11.3751057;45.7293177;0.0;Asciutto;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;5;Martedì;Notte;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA IV NOVEMBRE, 27;11.3751057;45.7293177;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;3;Martedì;Pomeriggio;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA GRUMOLO, 4;11.3763769;45.8020147;0.0;Sdrucciolevole;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;3;Mercoledì;Notte;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA GRUMOLO, 4;11.3763769;45.8020147;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2010;Carabiniere;5;Domenica;Pomeriggio;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;VIA TRENTO AL KM. 48.2;11.37777;45.80134;48.2;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2017;Carabiniere;2;Giovedì;Sera;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;VIA TRENTO AL KM. 48.2;11.37777;45.80134;48.2;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;1;Sabato;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA EUROPA, 7;11.3875199;45.7325467;0.0;Bagnato;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;1;Martedì;Mattino;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA EUROPA, 7;11.3875199;45.7325467;0.0;Sdrucciolevole;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;3;Domenica;Notte;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rotatoria;VIA J. F. KENNEDY INCROCIO VIA VICENZA;11.3943972;45.6891456;0.0;Asciutto;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;4;Mercoledì;Pomeriggio;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Rotatoria;VIA J. F. KENNEDY INCROCIO VIA VICENZA;11.3943972;45.6891456;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;9;Lunedì;Sera;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA EUROPA INCROCIO VIA SALZENA;11.3947441;45.7343659;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;1;Giovedì;Notte;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA EUROPA INCROCIO VIA SALZENA;11.3947441;45.7343659;0.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;6;Martedì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA EUROPA, 45;11.397808;45.735242;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;7;Sabato;Mattino;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA EUROPA, 45;11.397808;45.735242;0.0;Sdrucciolevole;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2018;Carabiniere;6;Mercoledì;Sera;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Curva;VIA VICENZA IN PROSSIMITA'  DEL KM 20.800;11.39895;45.68546;0.0;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2018;Carabiniere;9;Martedì;Sera;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Curva;VIA VICENZA IN PROSSIMITA'  DEL KM 20.800;11.39895;45.68546;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2016;Carabiniere;2;Domenica;Mattino;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Curva;VIA VICENZA AL KM. 20.7;11.39903;45.68517;20.7;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2014;Carabiniere;3;Venerdì;Pomeriggio;SAN VITO DI LEGUZZANO;SP 046 Pasubio;Curva;VIA VICENZA AL KM. 20.7;11.39903;45.68517;20.7;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;11;Venerdì;Sera;MALO;SP 046 Pasubio;Rotatoria;VIA VICENZA INTERSEZIONE VIA THIENE;11.4025778;45.6774302;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;6;Venerdì;Notte;MALO;SP 046 Pasubio;Rotatoria;VIA VICENZA INTERSEZIONE VIA THIENE;11.4025778;45.6774302;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;12;Lunedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.4051688;45.6716344;19.01;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;2;Domenica;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.4051688;45.6716344;19.01;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;7;Sabato;Mattino;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA MARTIRI D.LIBERTA' INCROCIO VIA STRADELLE;11.4087902;45.7380958;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;12;Venerdì;Sera;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA MARTIRI D.LIBERTA' INCROCIO VIA STRADELLE;11.4087902;45.7380958;0.0;Bagnato;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2011;Carabiniere;2;Martedì;Notte;MALO;SP 046 Pasubio;Rettilineo;SP46 AL KM. 16.4;11.4181203;45.654145;16.4;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2017;Carabiniere;10;Giovedì;Sera;MALO;SP 046 Pasubio;Rettilineo;SP46 AL KM. 16.4;11.4181203;45.654145;16.4;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2012;Carabiniere;12;Domenica;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;SP46 AL KM. 16.6;11.41819;45.65401;16.6;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2012;Carabiniere;8;Sabato;Mattino;MALO;SP 046 Pasubio;Rettilineo;SP46 AL KM. 16.6;11.41819;45.65401;16.6;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;4;Mercoledì;Notte;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA ALESSANDRO ROSSI, 81;11.4273221;45.7688562;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;7;Giovedì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA ALESSANDRO ROSSI, 81;11.4273221;45.7688562;0.0;Sdrucciolevole;Verticale;Altro;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;10;Giovedì;Mattino;COGOLLO DEL CENGIO;SP 349 Costo;Curva;, 0;11.4352358;45.7873315;83.35;Bagnato;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;4;Martedì;Pomeriggio;COGOLLO DEL CENGIO;SP 349 Costo;Curva;, 0;11.4352358;45.7873315;83.35;Sdrucciolevole;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;2;Sabato;Sera;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Curva;VIA TRIESTE, 1;11.43857;45.76091;0.0;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;12;Mercoledì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Curva;VIA TRIESTE, 1;11.43857;45.76091;0.0;Bagnato;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;3;Lunedì;Mattino;ZANE';SP 349 var Costo Variante;Rettilineo;NUOVO RACCORDO THIENE SCHIO;11.4411688;45.7109793;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;12;Lunedì;Sera;ZANE';SP 349 var Costo Variante;Rettilineo;NUOVO RACCORDO THIENE SCHIO;11.4411688;45.7109793;0.0;Bagnato;Verticale;Altro;;;;;;;;;;;0;0;0;0
2014;Polizia Stradale;1;Martedì;Sera;COGOLLO DEL CENGIO;SP 349 Costo;Curva;STRADA PROVINCIALE 349 INTERSEZIONE CON VIA BRAMONTE;11.4434688;45.7810558;85.8;Asciutto;Assente;Altro;;;;;;;;;;;0;0;0;0
2018;Polizia Stradale;1;Martedì;Mattino;COGOLLO DEL CENGIO;SP 349 Costo;Curva;STRADA PROVINCIALE 349 INTERSEZIONE CON VIA BRAMONTE;11.4434688;45.7810558;85.8;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;10;Sabato;Mattino;CARRE';SP 349 Costo;Incrocio;VIA VAL D'ASSA VIA MONTE GRAPPA;11.4435126;45.7339993;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;3;Giovedì;Pomeriggio;CARRE';SP 349 Costo;Incrocio;VIA VAL D'ASSA VIA MONTE GRAPPA;11.4435126;45.7339993;0.0;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2020;Carabiniere;2;Lunedì;Sera;ZANE';SP 349 Costo;Intersezione con semaforo o vigile;VIA MONTE SUMMANO INCROCIO VIA TRIESTE;11.4458846;45.7305901;0.0;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2011;Carabiniere;4;Mercoledì;Mattino;ZANE';SP 349 Costo;Intersezione con semaforo o vigile;VIA MONTE SUMMANO INCROCIO VIA TRIESTE;11.4458846;45.7305901;0.0;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;9;Domenica;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rotatoria;VIA ARASELLA;11.446122;45.627658;0.0;Asciutto;Verticale;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;11;Giovedì;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rotatoria;VIA ARASELLA;11.446122;45.627658;0.0;Ghiacciato;Assente;Neve;;;;;;;;;;;0;0;0;0
2016;Carabiniere;12;Martedì;Mattino;CALTRANO;SP 349 Costo;Rettilineo;VIA SETTE COMUNI, 8;11.4502706;45.7769119;0.0;Sdrucciolevole;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2018;Carabiniere;10;Lunedì;Notte;CALTRANO;SP 349 Costo;Rettilineo;VIA SETTE COMUNI, 8;11.4502706;45.7769119;0.0;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2022;Carabiniere;1;Sabato;Sera;CALTRANO;SP 349 Costo;Incrocio;VIA SETTE COMUNI INCROCIO VIA TORINO;11.45121;45.77345;0.0;Innevato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2021;Carabiniere;3;Martedì;Notte;CALTRANO;SP 349 Costo;Incrocio;VIA SETTE COMUNI INCROCIO VIA TORINO;11.45121;45.77345;0.0;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2023;Polizia Stradale;12;Lunedì;Mattino;ZANE';SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 VIA MANZONI IN. VIA CARDUCCI;11.4624732;45.7137539;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2020;Polizia Stradale;6;Sabato;Sera;ZANE';SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 VIA MANZONI IN. VIA CARDUCCI;11.4624732;45.7137539;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;2;Venerdì;Sera;ZANE';SP 349 Costo;Intersezione segnalata;VIA MANZONI VIA CARDUCCI GIUSUE';11.4624963;45.7138348;0.0;Asciutto;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;6;Martedì;Notte;ZANE';SP 349 Costo;Intersezione segnalata;VIA MANZONI VIA CARDUCCI GIUSUE';11.4624963;45.7138348;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;1;Mercoledì;Sera;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI;11.4632374;45.7133679;0.0;Ghiacciato;Assente;Neve;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;6;Martedì;Sera;ZANE';SP 349 Costo;Rettilineo;VIA MANZONI;11.4632374;45.7133679;0.0;Bagnato;Assente;Sereno;;;;;;;;;;;0;0;0;0
2013;Carabiniere;11;Martedì;Mattino;ROANA;SP 349 Costo;Rettilineo;SP349, 30;11.47533;45.86562;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2011;Carabiniere;3;Giovedì;Sera;ROANA;SP 349 Costo;Rettilineo;SP349, 30;11.47533;45.86562;0.0;Asciutto;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;8;Venerdì;Notte;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4845535;45.68439;0.0;Asciutto;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;12;Domenica;Pomeriggio;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4845535;45.68439;0.0;Bagnato;Verticale;Altro;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;3;Mercoledì;Pomeriggio;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4846598;45.6842362;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;11;Giovedì;Notte;THIENE;SP 349 Costo;Incrocio;VIA CA' BEREGANE VIA LAMPERTICO;11.4846598;45.6842362;0.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;6;Martedì;Sera;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA BRAGLIO;11.4886469;45.6714705;0.0;Bagnato;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;9;Domenica;Sera;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA BRAGLIO;11.4886469;45.6714705;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;7;Giovedì;Sera;CALDOGNO;SP 349 Costo;Rettilineo;VIA ALTURA, 70;11.4903756;45.6155771;0.0;Sdrucciolevole;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;12;Giovedì;Notte;CALDOGNO;SP 349 Costo;Rettilineo;VIA ALTURA, 70;11.4903756;45.6155771;0.0;Sdrucciolevole;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2013;Carabiniere;5;Giovedì;Mattino;CALDOGNO;SP 349 Costo;Incrocio;SP349 INCROCIO VIA CHIODO;11.49103;45.61934;0.0;Asciutto;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2011;Carabiniere;9;Mercoledì;Pomeriggio;CALDOGNO;SP 349 Costo;Incrocio;SP349 INCROCIO VIA CHIODO;11.49103;45.61934;0.0;Bagnato;Verticale;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;11;Giovedì;Notte;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON, 106,200;11.4914441;45.6233257;0.0;Sdrucciolevole;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;3;Mercoledì;Notte;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON, 106,200;11.4914441;45.6233257;0.0;Sdrucciolevole;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;1;Venerdì;Notte;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4926963;45.6438035;0.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;5;Domenica;Mattino;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4926963;45.6438035;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;2;Venerdì;Mattino;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4927786;45.6438218;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;7;Giovedì;Notte;VILLAVERLA;SP 349 Costo;Rotatoria;VIA ROMA VIA GRASSURE;11.4927786;45.6438218;0.0;Sdrucciolevole;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2019;Carabiniere;4;Mercoledì;Notte;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA INCROCIO VIA DE GASPERI;11.492893;45.6583325;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2013;Carabiniere;6;Domenica;Mattino;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA CAPOVILLA INCROCIO VIA DE GASPERI;11.492893;45.6583325;0.0;Sdrucciolevole;Assente;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;2;Venerdì;Mattino;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA, 30;11.4933933;45.6476767;0.0;Sdrucciolevole;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;6;Sabato;Sera;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA, 30;11.4933933;45.6476767;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;6;Martedì;Sera;VILLAVERLA;SP 349 Costo;Incrocio;PIAZZA DEL POPOLO VIA ROARE;11.4936685;45.6500201;0.0;Bagnato;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;8;Domenica;Mattino;VILLAVERLA;SP 349 Costo;Incrocio;PIAZZA DEL POPOLO VIA ROARE;11.4936685;45.6500201;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;5;Sabato;Mattino;VILLAVERLA;SP 349 Costo;Incrocio;VIA ROMA VIA ROARE;11.4937585;45.6501431;0.0;Asciutto;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;5;Venerdì;Notte;VILLAVERLA;SP 349 Costo;Incrocio;VIA ROMA VIA ROARE;11.4937585;45.6501431;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;8;Giovedì;Mattino;COSTABISSARA;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA PASUBIO VIA A. DE GASPERI;11.4949627;45.6001811;0.0;Asciutto;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;2;Giovedì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA PASUBIO VIA A. DE GASPERI;11.4949627;45.6001811;0.0;Bagnato;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;12;Mercoledì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rotatoria;STRADA PROVINCIALE 46 VIA MAJORANA;11.4978684;45.5922142;0.0;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;10;Martedì;Mattino;COSTABISSARA;SP 046 Pasubio;Rotatoria;STRADA PROVINCIALE 46 VIA MAJORANA;11.4978684;45.5922142;0.0;Sdrucciolevole;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
